Time	VX10	VY10	VZ10	Alpha01	DynPres01	CLift01	CDrag01	CNorm01	CTang01	Pitch01	AxInd01	TanInd01	ForcN01	ForcT01	ReNum01	Alpha02	DynPres02	CLift02	CDrag02	CNorm02	CTang02	Pitch02	AxInd02	TanInd02	ForcN02	ForcT02	ReNum02	Alpha03	DynPres03	CLift03	CDrag03	CNorm03	CTang03	Pitch03	AxInd03	TanInd03	ForcN03	ForcT03	ReNum03	Alpha04	DynPres04	CLift04	CDrag04	CNorm04	CTang04	Pitch04	AxInd04	TanInd04	ForcN04	ForcT04	ReNum04	Alpha05	DynPres05	CLift05	CDrag05	CNorm05	CTang05	Pitch05	AxInd05	TanInd05	ForcN05	ForcT05	ReNum05	Alpha06	DynPres06	CLift06	CDrag06	CNorm06	CTang06	Pitch06	AxInd06	TanInd06	ForcN06	ForcT06	ReNum06	Alpha07	DynPres07	CLift07	CDrag07	CNorm07	CTang07	Pitch07	AxInd07	TanInd07	ForcN07	ForcT07	ReNum07	Alpha08	DynPres08	CLift08	CDrag08	CNorm08	CTang08	Pitch08	AxInd08	TanInd08	ForcN08	ForcT08	ReNum08	Alpha09	DynPres09	CLift09	CDrag09	CNorm09	CTang09	Pitch09	AxInd09	TanInd09	ForcN09	ForcT09	ReNum09	Alpha10	DynPres10	CLift10	CDrag10	CNorm10	CTang10	Pitch10	AxInd10	TanInd10	ForcN10	ForcT10	ReNum10
(sec)	 (m/sec)	 (m/sec)	 (m/sec)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)
     1.600	 3.48858E+00	-3.23780E+00	-3.75640E-01	 6.25760E+00	 8.72292E+01	 1.05890E+00	 1.12146E-02	 1.05381E+00	 1.04271E-01	 4.80000E+00	 1.42090E-01	 5.78970E-03	 9.81085E+01	 1.80962E+01	 7.00260E-01	 9.04748E-01	 2.13351E+02	 7.19494E-01	-2.04226E-03	 7.19372E-01	 1.34029E-02	 4.20000E+00	 2.17257E-01	 1.83284E-03	 2.00836E+02	 1.85157E+01	 1.33229E+00	 3.34108E-01	 4.00991E+02	 5.90185E-01	 8.31409E-03	 5.90223E-01	-4.87244E-03	 3.66000E+00	 2.39487E-01	 1.21802E-03	 3.40203E+02	 1.89430E+01	 2.00128E+00	 3.49869E-01	 6.39195E+02	 5.35109E-01	 5.06034E-03	 5.35130E-01	-1.79270E-03	 2.73000E+00	 2.95114E-01	 8.99673E-04	 4.82919E+02	 2.14061E+01	 2.48038E+00	 1.43027E+00	 9.61020E+02	 5.24156E-01	 4.07960E-03	 5.24095E-01	 9.00479E-03	 1.63999E+00	 2.93979E-01	 9.02772E-04	 6.66853E+02	 3.05654E+01	 2.85195E+00	 2.79047E+00	 1.35921E+03	 5.67351E-01	 5.20020E-03	 5.66931E-01	 2.24267E-02	 5.89990E-01	 2.74527E-01	 1.03784E-03	 9.45159E+02	 4.71408E+01	 3.14071E+00	 3.70909E+00	 1.80457E+03	 5.93704E-01	 7.01564E-03	 5.92914E-01	 3.14061E-02	-2.70013E-01	 2.82788E-01	 1.13434E-03	 1.19083E+03	 5.74511E+01	 3.28145E+00	 3.85066E+00	 2.29687E+03	 5.71960E-01	 6.70432E-03	 5.71119E-01	 3.17214E-02	-7.70017E-01	 3.28955E-01	 1.10626E-03	 1.27905E+03	 5.38111E+01	 3.24194E+00	 3.59810E+00	 2.84104E+03	 5.25818E-01	 6.58666E-03	 5.25195E-01	 2.64253E-02	-9.20020E-01	 3.89992E-01	 1.05256E-03	 1.22211E+03	 4.18315E+01	 3.02869E+00	 3.27514E+00	 3.43496E+03	 4.84870E-01	 6.20300E-03	 4.84433E-01	 2.15082E-02	-9.70022E-01	 4.60022E-01	 9.93252E-04	 1.03206E+03	 2.83263E+01	 2.52199E+00
     1.604	 3.44532E+00	-3.26389E+00	-3.51181E-01	 6.28277E+00	 8.78658E+01	 1.05731E+00	 1.12272E-02	 1.05219E+00	 1.04547E-01	 4.80000E+00	 1.42204E-01	 5.81789E-03	 9.86688E+01	 1.82416E+01	 7.02811E-01	 1.01597E+00	 2.14364E+02	 7.27499E-01	-5.75233E-04	 7.27375E-01	 1.34745E-02	 4.20000E+00	 2.14041E-01	 1.88321E-03	 2.04036E+02	 1.87888E+01	 1.33545E+00	 4.93341E-01	 4.04568E+02	 5.94229E-01	 9.65589E-03	 5.94290E-01	-4.53903E-03	 3.66000E+00	 2.31713E-01	 1.27268E-03	 3.45589E+02	 1.94569E+01	 2.01019E+00	 4.45423E-01	 6.42226E+02	 5.42052E-01	 6.02939E-03	 5.42082E-01	-1.81528E-03	 2.73000E+00	 2.88701E-01	 9.34660E-04	 4.91513E+02	 2.17876E+01	 2.48626E+00	 1.41839E+00	 9.60297E+02	 5.37359E-01	 4.24652E-03	 5.37299E-01	 9.05607E-03	 1.63999E+00	 2.97978E-01	 9.08852E-04	 6.83146E+02	 3.10885E+01	 2.85088E+00	 2.61772E+00	 1.35603E+03	 5.49690E-01	 4.03166E-03	 5.49301E-01	 2.10779E-02	 5.89992E-01	 2.91172E-01	 9.95755E-04	 9.13638E+02	 4.44843E+01	 3.13704E+00	 3.64231E+00	 1.80480E+03	 5.93372E-01	 6.36407E-03	 5.92577E-01	 3.13441E-02	-2.70011E-01	 2.90464E-01	 1.12325E-03	 1.19031E+03	 5.73373E+01	 3.28166E+00	 3.83965E+00	 2.29942E+03	 5.70170E-01	 6.54342E-03	 5.69328E-01	 3.16524E-02	-7.70014E-01	 3.32684E-01	 1.11222E-03	 1.27646E+03	 5.37700E+01	 3.24374E+00	 3.61963E+00	 2.84590E+03	 5.27624E-01	 6.71283E-03	 5.26995E-01	 2.66108E-02	-9.20017E-01	 3.90307E-01	 1.06966E-03	 1.22841E+03	 4.22678E+01	 3.03128E+00	 3.24814E+00	 3.44119E+03	 4.82330E-01	 6.12357E-03	 4.81902E-01	 2.12153E-02	-9.70019E-01	 4.67162E-01	 9.88960E-04	 1.02853E+03	 2.78446E+01	 2.52428E+00
     1.608	 3.46840E+00	-3.32357E+00	-3.19337E-01	 6.31256E+00	 8.84880E+01	 1.04208E+00	 1.10710E-02	 1.03698E+00	 1.03575E-01	 4.80000E+00	 1.42275E-01	 5.84918E-03	 9.79268E+01	 1.81565E+01	 7.05295E-01	 1.12652E+00	 2.15376E+02	 7.25017E-01	 9.66421E-04	 7.24895E-01	 1.32878E-02	 4.20000E+00	 2.10980E-01	 1.93352E-03	 2.04304E+02	 1.87734E+01	 1.33860E+00	 6.11237E-01	 4.06392E+02	 6.19729E-01	 1.05565E-02	 6.19806E-01	-3.94468E-03	 3.66000E+00	 2.27048E-01	 1.31762E-03	 3.62022E+02	 2.08446E+01	 2.01471E+00	 5.65189E-01	 6.45717E+02	 5.55672E-01	 7.13723E-03	 5.55716E-01	-1.65559E-03	 2.73000E+00	 2.80580E-01	 9.76682E-04	 5.06604E+02	 2.26442E+01	 2.49300E+00	 1.41265E+00	 9.59838E+02	 5.36386E-01	 4.53780E-03	 5.36335E-01	 8.68707E-03	 1.63999E+00	 3.01403E-01	 9.16243E-04	 6.81607E+02	 3.05694E+01	 2.85020E+00	 2.49974E+00	 1.35244E+03	 5.31003E-01	 3.57583E-03	 5.30654E-01	 1.95872E-02	 5.89993E-01	 3.04543E-01	 9.69589E-04	 8.80300E+02	 4.15740E+01	 3.13289E+00	 3.51368E+00	 1.80251E+03	 5.83423E-01	 5.25912E-03	 5.82649E-01	 3.05070E-02	-2.70010E-01	 3.03649E-01	 1.09100E-03	 1.16888E+03	 5.56791E+01	 3.27957E+00	 3.82777E+00	 2.30225E+03	 5.68896E-01	 6.40883E-03	 5.68055E-01	 3.15835E-02	-7.70012E-01	 3.36443E-01	 1.11711E-03	 1.27517E+03	 5.37204E+01	 3.24574E+00	 3.64227E+00	 2.85023E+03	 5.28995E-01	 6.81900E-03	 5.28360E-01	 2.68001E-02	-9.20015E-01	 3.90445E-01	 1.08689E-03	 1.23346E+03	 4.27228E+01	 3.03358E+00	 3.27715E+00	 3.44938E+03	 4.83698E-01	 6.44298E-03	 4.83275E-01	 2.12186E-02	-9.70016E-01	 4.65575E-01	 1.00809E-03	 1.03391E+03	 2.78682E+01	 2.52728E+00
     1.612	 3.49278E+00	-3.37430E+00	-2.80460E-01	 6.34823E+00	 8.91002E+01	 1.03685E+00	 1.11992E-02	 1.03173E+00	 1.03515E-01	 4.80000E+00	 1.42262E-01	 5.88328E-03	 9.81013E+01	 1.82341E+01	 7.07731E-01	 1.23731E+00	 2.16400E+02	 7.21788E-01	 2.43356E-03	 7.21672E-01	 1.31529E-02	 4.20000E+00	 2.07995E-01	 1.98382E-03	 2.04363E+02	 1.87572E+01	 1.34178E+00	 7.34397E-01	 4.08295E+02	 6.03138E-01	 1.13991E-02	 6.03235E-01	-3.66758E-03	 3.66000E+00	 2.22335E-01	 1.36411E-03	 3.53986E+02	 2.04830E+01	 2.01943E+00	 7.07138E-01	 6.49616E+02	 5.70203E-01	 8.41161E-03	 5.70264E-01	-1.37376E-03	 2.73000E+00	 2.71275E-01	 1.02514E-03	 5.22992E+02	 2.36755E+01	 2.50052E+00	 1.41946E+00	 9.59807E+02	 5.33703E-01	 4.91345E-03	 5.33661E-01	 8.30885E-03	 1.64000E+00	 3.03697E-01	 9.26912E-04	 6.78200E+02	 2.99902E+01	 2.85015E+00	 2.47134E+00	 1.34935E+03	 5.26769E-01	 3.87353E-03	 5.26446E-01	 1.88442E-02	 5.89994E-01	 3.10400E-01	 9.70602E-04	 8.71333E+02	 4.01770E+01	 3.12930E+00	 3.33998E+00	 1.79789E+03	 5.65256E-01	 3.99700E-03	 5.64528E-01	 2.89419E-02	-2.70008E-01	 3.22216E-01	 1.04278E-03	 1.12962E+03	 5.25764E+01	 3.27537E+00	 3.80476E+00	 2.30476E+03	 5.67941E-01	 6.20370E-03	 5.67101E-01	 3.14967E-02	-7.70011E-01	 3.41359E-01	 1.11747E-03	 1.27441E+03	 5.36127E+01	 3.24750E+00	 3.63941E+00	 2.85465E+03	 5.29118E-01	 6.70149E-03	 5.28476E-01	 2.68988E-02	-9.20013E-01	 3.93505E-01	 1.09345E-03	 1.23565E+03	 4.30153E+01	 3.03594E+00	 3.30637E+00	 3.45700E+03	 4.86708E-01	 6.65097E-03	 4.86282E-01	 2.14310E-02	-9.70013E-01	 4.63778E-01	 1.02717E-03	 1.04264E+03	 2.82757E+01	 2.53007E+00
     1.616	 3.51511E+00	-3.41158E+00	-2.25147E-01	 6.39106E+00	 8.97022E+01	 1.03955E+00	 1.15889E-02	 1.03438E+00	 1.04199E-01	 4.80000E+00	 1.42139E-01	 5.91975E-03	 9.90145E+01	 1.84448E+01	 7.10118E-01	 1.35277E+00	 2.17635E+02	 7.16395E-01	 3.89309E-03	 7.16287E-01	 1.30208E-02	 4.20000E+00	 2.04837E-01	 2.03449E-03	 2.03996E+02	 1.87138E+01	 1.34560E+00	 8.61885E-01	 4.10261E+02	 5.87703E-01	 1.21952E-02	 5.87820E-01	-3.35348E-03	 3.66000E+00	 2.17639E-01	 1.41174E-03	 3.46594E+02	 2.01856E+01	 2.02428E+00	 8.67822E-01	 6.53843E+02	 5.85439E-01	 9.82411E-03	 5.85521E-01	-9.56048E-04	 2.73000E+00	 2.61311E-01	 1.07908E-03	 5.40458E+02	 2.48865E+01	 2.50864E+00	 1.44292E+00	 9.60705E+02	 5.33271E-01	 5.37790E-03	 5.33238E-01	 8.05215E-03	 1.64000E+00	 3.04346E-01	 9.41813E-04	 6.78304E+02	 2.96762E+01	 2.85149E+00	 2.43469E+00	 1.34638E+03	 5.45120E-01	 3.91111E-03	 5.44794E-01	 1.92494E-02	 5.89994E-01	 3.17188E-01	 9.68397E-04	 8.99718E+02	 4.10700E+01	 3.12585E+00	 3.15842E+00	 1.79111E+03	 5.45476E-01	 2.96347E-03	 5.44811E-01	 2.70951E-02	-2.70008E-01	 3.43801E-01	 9.90987E-04	 1.08604E+03	 4.88826E+01	 3.26919E+00	 3.71564E+00	 2.30323E+03	 5.63390E-01	 5.46658E-03	 5.62560E-01	 3.10552E-02	-7.70009E-01	 3.53238E-01	 1.09345E-03	 1.26336E+03	 5.27233E+01	 3.24643E+00	 3.62973E+00	 2.85958E+03	 5.27428E-01	 6.56673E-03	 5.26786E-01	 2.68371E-02	-9.20011E-01	 3.97277E-01	 1.09667E-03	 1.23383E+03	 4.30087E+01	 3.03856E+00	 3.33392E+00	 3.46395E+03	 4.88488E-01	 6.78134E-03	 4.88055E-01	 2.16381E-02	-9.70011E-01	 4.62121E-01	 1.04541E-03	 1.04855E+03	 2.87129E+01	 2.53261E+00
     1.620	 3.52334E+00	-3.43637E+00	-1.59098E-01	 6.44018E+00	 9.02939E+01	 1.04897E+00	 1.22003E-02	 1.04372E+00	 1.05535E-01	 4.80000E+00	 1.42031E-01	 5.96321E-03	 1.00564E+02	 1.87725E+01	 7.12456E-01	 1.47016E+00	 2.18895E+02	 7.19023E-01	 5.23371E-03	 7.18920E-01	 1.32155E-02	 4.20000E+00	 2.01832E-01	 2.08676E-03	 2.05929E+02	 1.89335E+01	 1.34949E+00	 9.90955E-01	 4.12266E+02	 5.92120E-01	 1.30377E-02	 5.92257E-01	-2.79531E-03	 3.66000E+00	 2.13189E-01	 1.46037E-03	 3.50894E+02	 2.07829E+01	 2.02922E+00	 1.04192E+00	 6.58291E+02	 6.01371E-01	 1.13265E-02	 6.01478E-01	-3.89288E-04	 2.73000E+00	 2.51298E-01	 1.13738E-03	 5.58937E+02	 2.62895E+01	 2.51716E+00	 1.50051E+00	 9.62737E+02	 5.33812E-01	 6.08417E-03	 5.33788E-01	 7.89621E-03	 1.64000E+00	 3.01717E-01	 9.66668E-04	 6.80447E+02	 2.95602E+01	 2.85450E+00	 2.39753E+00	 1.34383E+03	 5.51772E-01	 3.98643E-03	 5.51456E-01	 1.90991E-02	 5.89995E-01	 3.24101E-01	 9.65297E-04	 9.09004E+02	 4.08577E+01	 3.12290E+00	 2.97954E+00	 1.78383E+03	 5.30241E-01	 2.16345E-03	 5.29637E-01	 2.54011E-02	-2.70007E-01	 3.67601E-01	 9.38594E-04	 1.05150E+03	 4.54637E+01	 3.26254E+00	 3.55367E+00	 2.29708E+03	 5.49537E-01	 4.29675E-03	 5.48746E-01	 2.97737E-02	-7.70008E-01	 3.74094E-01	 1.04207E-03	 1.22904E+03	 5.01299E+01	 3.24209E+00	 3.59836E+00	 2.86369E+03	 5.25062E-01	 6.30226E-03	 5.24422E-01	 2.66640E-02	-9.20009E-01	 4.03657E-01	 1.09053E-03	 1.23006E+03	 4.27539E+01	 3.04074E+00	 3.35215E+00	 3.47022E+03	 4.89584E-01	 6.81183E-03	 4.89144E-01	 2.18271E-02	-9.70009E-01	 4.61873E-01	 1.05900E-03	 1.05280E+03	 2.91316E+01	 2.53490E+00
     1.624	 3.49102E+00	-3.47160E+00	-9.58724E-02	 6.49505E+00	 9.08739E+01	 1.06013E+00	 1.29325E-02	 1.05479E+00	 1.07070E-01	 4.80000E+00	 1.41889E-01	 6.01137E-03	 1.02281E+02	 1.91342E+01	 7.14740E-01	 1.58820E+00	 2.20110E+02	 7.25111E-01	 6.50908E-03	 7.25013E-01	 1.35905E-02	 4.20000E+00	 1.98960E-01	 2.13987E-03	 2.08821E+02	 1.92758E+01	 1.35323E+00	 1.11899E+00	 4.14274E+02	 6.00881E-01	 1.38692E-02	 6.01038E-01	-2.13206E-03	 3.66000E+00	 2.09019E-01	 1.50883E-03	 3.57805E+02	 2.16132E+01	 2.03416E+00	 1.20316E+00	 6.62144E+02	 6.22790E-01	 1.26827E-02	 6.22919E-01	 3.97218E-04	 2.73000E+00	 2.42994E-01	 1.19233E-03	 5.82214E+02	 2.81341E+01	 2.52451E+00	 1.59787E+00	 9.65724E+02	 5.40322E-01	 7.05147E-03	 5.40309E-01	 8.01793E-03	 1.64000E+00	 2.95605E-01	 1.00315E-03	 6.90896E+02	 3.00465E+01	 2.85892E+00	 2.37436E+00	 1.34214E+03	 5.47566E-01	 4.22150E-03	 5.47271E-01	 1.84670E-02	 5.89995E-01	 3.29720E-01	 9.65714E-04	 9.00977E+02	 3.96943E+01	 3.12093E+00	 2.92817E+00	 1.77986E+03	 5.19246E-01	 2.55171E-03	 5.18698E-01	 2.39768E-02	-2.70006E-01	 3.77579E-01	 9.28342E-04	 1.02748E+03	 4.26437E+01	 3.25890E+00	 3.37836E+00	 2.28782E+03	 5.30609E-01	 3.33943E-03	 5.29883E-01	 2.79348E-02	-7.70007E-01	 3.99139E-01	 9.84550E-04	 1.18198E+03	 4.63939E+01	 3.23555E+00	 3.49324E+00	 2.86312E+03	 5.17795E-01	 5.54751E-03	 5.17171E-01	 2.60124E-02	-9.20008E-01	 4.19907E-01	 1.05387E-03	 1.21280E+03	 4.14914E+01	 3.04044E+00	 3.34417E+00	 3.47773E+03	 4.88923E-01	 6.66278E-03	 4.88479E-01	 2.18692E-02	-9.70007E-01	 4.65386E-01	 1.05989E-03	 1.05364E+03	 2.93097E+01	 2.53764E+00
     1.628	 3.38933E+00	-3.44726E+00	-2.89865E-02	 6.50759E+00	 9.14599E+01	 1.16859E+00	 1.46595E-02	 1.16272E+00	 1.17877E-01	 4.80000E+00	 1.42314E-01	 6.03890E-03	 1.13475E+02	 2.12134E+01	 7.17041E-01	 1.70596E+00	 2.21276E+02	 7.30189E-01	 7.74187E-03	 7.30096E-01	 1.39995E-02	 4.20000E+00	 1.96315E-01	 2.19452E-03	 2.11392E+02	 1.96047E+01	 1.35681E+00	 1.24166E+00	 4.16237E+02	 6.10574E-01	 1.46343E-02	 6.10748E-01	-1.40011E-03	 3.66000E+00	 2.05357E-01	 1.55652E-03	 3.65279E+02	 2.25247E+01	 2.03897E+00	 1.35687E+00	 6.65695E+02	 6.32636E-01	 1.38526E-02	 6.32787E-01	 1.13186E-03	 2.73000E+00	 2.35834E-01	 1.24580E-03	 5.94577E+02	 2.94175E+01	 2.53128E+00	 1.73080E+00	 9.69550E+02	 5.54273E-01	 8.25479E-03	 5.54269E-01	 8.48995E-03	 1.64000E+00	 2.86869E-01	 1.05047E-03	 7.11545E+02	 3.12851E+01	 2.86458E+00	 2.37726E+00	 1.34177E+03	 5.44826E-01	 4.63704E-03	 5.44550E-01	 1.79659E-02	 5.89996E-01	 3.32681E-01	 9.73642E-04	 8.96262E+02	 3.88123E+01	 3.12051E+00	 2.88378E+00	 1.77652E+03	 5.29445E-01	 2.76295E-03	 5.28913E-01	 2.38770E-02	-2.70005E-01	 3.87097E-01	 9.19461E-04	 1.04574E+03	 4.22713E+01	 3.25584E+00	 3.20045E+00	 2.27798E+03	 5.15286E-01	 2.60016E-03	 5.14627E-01	 2.61720E-02	-7.70006E-01	 4.27842E-01	 9.24289E-04	 1.14299E+03	 4.27370E+01	 3.22858E+00	 3.32857E+00	 2.85332E+03	 5.03380E-01	 4.58427E-03	 5.02797E-01	 2.46506E-02	-9.20006E-01	 4.46591E-01	 9.92596E-04	 1.17503E+03	 3.87085E+01	 3.03523E+00	 3.28150E+00	 3.48113E+03	 4.84101E-01	 6.20722E-03	 4.83662E-01	 2.15137E-02	-9.70005E-01	 4.77565E-01	 1.03545E-03	 1.04427E+03	 2.87473E+01	 2.53888E+00
     1.632	 3.18536E+00	-3.31576E+00	 3.13072E-02	 6.50543E+00	 9.20213E+01	 1.14041E+00	 1.35788E-02	 1.13461E+00	 1.15715E-01	 4.80000E+00	 1.43083E-01	 6.06608E-03	 1.11405E+02	 2.08957E+01	 7.19238E-01	 1.82263E+00	 2.22393E+02	 7.34526E-01	 8.91898E-03	 7.34438E-01	 1.44475E-02	 4.20000E+00	 1.94030E-01	 2.25228E-03	 2.13715E+02	 1.99271E+01	 1.36023E+00	 1.35322E+00	 4.18095E+02	 6.20141E-01	 1.52686E-02	 6.20328E-01	-6.19132E-04	 3.66000E+00	 2.02498E-01	 1.60295E-03	 3.72634E+02	 2.34625E+01	 2.04352E+00	 1.51524E+00	 6.69480E+02	 6.32220E-01	 1.49239E-02	 6.32393E-01	 1.79902E-03	 2.73000E+00	 2.28985E-01	 1.30200E-03	 5.97556E+02	 3.01976E+01	 2.53846E+00	 1.89011E+00	 9.74013E+02	 5.72087E-01	 9.63927E-03	 5.72094E-01	 9.23488E-03	 1.64000E+00	 2.76673E-01	 1.10662E-03	 7.37790E+02	 3.30486E+01	 2.87117E+00	 2.41487E+00	 1.34315E+03	 5.46670E-01	 5.27385E-03	 5.46407E-01	 1.77648E-02	 5.89996E-01	 3.31792E-01	 9.92358E-04	 9.00246E+02	 3.85522E+01	 3.12211E+00	 2.85815E+00	 1.77448E+03	 5.34102E-01	 3.11027E-03	 5.33593E-01	 2.35258E-02	-2.70004E-01	 3.94150E-01	 9.16302E-04	 1.05378E+03	 4.14858E+01	 3.25398E+00	 3.06180E+00	 2.27004E+03	 5.03781E-01	 2.32847E-03	 5.03187E-01	 2.45833E-02	-7.70005E-01	 4.53673E-01	 8.77142E-04	 1.11365E+03	 3.94145E+01	 3.22295E+00	 3.15369E+00	 2.84044E+03	 4.87394E-01	 3.85394E-03	 4.86868E-01	 2.29656E-02	-9.20004E-01	 4.78500E-01	 9.25779E-04	 1.13263E+03	 3.52114E+01	 3.02837E+00	 3.13394E+00	 3.47650E+03	 4.72437E-01	 5.37463E-03	 4.72024E-01	 2.04617E-02	-9.70003E-01	 5.05407E-01	 9.72271E-04	 1.01777E+03	 2.68671E+01	 2.53719E+00
     1.636	 2.95837E+00	-3.10136E+00	-9.93854E-03	 6.50728E+00	 9.25484E+01	 1.06186E+00	 1.17901E-02	 1.05635E+00	 1.08626E-01	 4.80000E+00	 1.43963E-01	 6.10220E-03	 1.04308E+02	 1.96548E+01	 7.21295E-01	 1.94011E+00	 2.23462E+02	 7.35562E-01	 1.00616E-02	 7.35481E-01	 1.48465E-02	 4.20000E+00	 1.91988E-01	 2.31296E-03	 2.15039E+02	 2.01622E+01	 1.36349E+00	 1.44184E+00	 4.19557E+02	 6.31015E-01	 1.56649E-02	 6.31210E-01	 2.17851E-04	 3.66000E+00	 2.00837E-01	 1.64396E-03	 3.80463E+02	 2.44686E+01	 2.04709E+00	 1.67279E+00	 6.73362E+02	 6.37817E-01	 1.59683E-02	 6.38011E-01	 2.65742E-03	 2.73000E+00	 2.22659E-01	 1.35857E-03	 6.06321E+02	 3.14432E+01	 2.54581E+00	 2.06877E+00	 9.78851E+02	 5.89775E-01	 1.11421E-02	 5.89793E-01	 1.01554E-02	 1.64000E+00	 2.65841E-01	 1.16903E-03	 7.64371E+02	 3.50635E+01	 2.87829E+00	 2.50737E+00	 1.34642E+03	 5.52645E-01	 6.29949E-03	 5.52392E-01	 1.78836E-02	 5.89997E-01	 3.25126E-01	 1.02836E-03	 9.12325E+02	 3.89443E+01	 3.12591E+00	 2.87166E+00	 1.77457E+03	 5.33223E-01	 3.74518E-03	 5.32741E-01	 2.29734E-02	-2.70004E-01	 3.95641E-01	 9.25660E-04	 1.05214E+03	 4.04051E+01	 3.25406E+00	 3.02273E+00	 2.26694E+03	 5.00042E-01	 2.82384E-03	 4.99495E-01	 2.35484E-02	-7.70004E-01	 4.64264E-01	 8.65757E-04	 1.10395E+03	 3.71843E+01	 3.22075E+00	 2.98978E+00	 2.82822E+03	 4.74125E-01	 3.41467E-03	 4.73658E-01	 2.13193E-02	-9.20003E-01	 5.12960E-01	 8.61466E-04	 1.09712E+03	 3.17404E+01	 3.02185E+00	 2.95635E+00	 3.46238E+03	 4.57303E-01	 4.68399E-03	 4.56936E-01	 1.89078E-02	-9.70002E-01	 5.43701E-01	 8.94904E-04	 9.81201E+02	 2.39717E+01	 2.53203E+00
     1.640	 2.75495E+00	-2.88109E+00	-1.08069E-01	 6.51251E+00	 9.30410E+01	 1.04035E+00	 1.11121E-02	 1.03490E+00	 1.06957E-01	 4.80000E+00	 1.45003E-01	 6.14887E-03	 1.02729E+02	 1.94119E+01	 7.23212E-01	 2.05804E+00	 2.24483E+02	 7.38119E-01	 1.11621E-02	 7.38043E-01	 1.53523E-02	 4.20000E+00	 1.90252E-01	 2.37745E-03	 2.16765E+02	 2.04585E+01	 1.36661E+00	 1.51831E+00	 4.20741E+02	 6.26702E-01	 1.57800E-02	 6.26900E-01	 8.30885E-04	 3.66000E+00	 1.99933E-01	 1.68347E-03	 3.78908E+02	 2.47416E+01	 2.04997E+00	 1.81968E+00	 6.77154E+02	 6.49004E-01	 1.69087E-02	 6.49214E-01	 3.70831E-03	 2.73000E+00	 2.17349E-01	 1.41329E-03	 6.20396E+02	 3.31354E+01	 2.55297E+00	 2.24388E+00	 9.84675E+02	 6.08215E-01	 1.25418E-02	 6.08240E-01	 1.12814E-02	 1.64000E+00	 2.56015E-01	 1.23054E-03	 7.92937E+02	 3.74296E+01	 2.88684E+00	 2.64488E+00	 1.35124E+03	 5.66554E-01	 7.60998E-03	 5.66302E-01	 1.85421E-02	 5.89998E-01	 3.14346E-01	 1.07890E-03	 9.38643E+02	 4.04129E+01	 3.13150E+00	 2.93406E+00	 1.77761E+03	 5.36759E-01	 4.65682E-03	 5.36294E-01	 2.28241E-02	-2.70003E-01	 3.90127E-01	 9.51350E-04	 1.06097E+03	 4.01460E+01	 3.25684E+00	 3.02571E+00	 2.26643E+03	 5.05901E-01	 3.45958E-03	 5.05379E-01	 2.32488E-02	-7.70003E-01	 4.67486E-01	 8.69393E-04	 1.11668E+03	 3.63399E+01	 3.22039E+00	 2.86814E+00	 2.81894E+03	 4.64414E-01	 3.37319E-03	 4.64001E-01	 1.98692E-02	-9.20002E-01	 5.43167E-01	 8.12888E-04	 1.07119E+03	 2.86485E+01	 3.01689E+00	 2.79644E+00	 3.44620E+03	 4.43914E-01	 4.36255E-03	 4.43598E-01	 1.73002E-02	-9.70000E-01	 5.84942E-01	 8.24273E-04	 9.48069E+02	 2.09086E+01	 2.52611E+00
